path,ext,top_dir,doc_section,bytes,mtime,git_last_commit_date,git_status,sha1,protection
workers/ingestion/.venv/lib/python3.14/site-packages/pillow-12.2.0.dist-info/top_level.txt,txt,workers,workers,4,2026-06-11T22:17:35.843Z,untracked,untracked,b338169ce0c740c335bfe82912227ae8637bd492,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/pip-26.1.1.dist-info/entry_points.txt,txt,workers,workers,84,2026-07-02T17:09:59.072Z,untracked,untracked,c6436d21fcc6479564ce8581c93e30e2cc60a096,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/pip-26.1.1.dist-info/licenses/AUTHORS.txt,txt,workers,workers,11852,2026-07-02T17:09:59.072Z,untracked,untracked,f6291c9bfc891a10edff3379f4f731c424ad2f2d,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/pip-26.1.1.dist-info/licenses/LICENSE.txt,txt,workers,workers,1093,2026-07-02T17:09:59.072Z,untracked,untracked,8e7b65eaf628360e6f32f4140fcdd7ec7c2b7077,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/pip-26.1.1.dist-info/licenses/src/pip/_vendor/cachecontrol/LICENSE.txt,txt,workers,workers,558,2026-07-02T17:09:59.072Z,untracked,untracked,d8b3b56d361cfaa04de6304c96c328f27266f74e,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/pip-26.1.1.dist-info/licenses/src/pip/_vendor/distlib/LICENSE.txt,txt,workers,workers,14531,2026-07-02T17:09:59.072Z,untracked,untracked,c31ac56d772f7061c8b42f0ee96063b7a94a4859,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/pip-26.1.1.dist-info/licenses/src/pip/_vendor/idna/LICENSE.md,md,workers,workers,1541,2026-07-02T17:09:59.073Z,untracked,untracked,256ba90cd91190a6c980bd44663dc51c201c14d3,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/pip-26.1.1.dist-info/licenses/src/pip/_vendor/urllib3/LICENSE.txt,txt,workers,workers,1093,2026-07-02T17:09:59.074Z,untracked,untracked,e6183d0276b26c5b87aecccf8d0d5bcd7b1148d4,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/pip/_vendor/cachecontrol/LICENSE.txt,txt,workers,workers,558,2026-07-02T17:09:59.047Z,untracked,untracked,d8b3b56d361cfaa04de6304c96c328f27266f74e,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/pip/_vendor/distlib/LICENSE.txt,txt,workers,workers,14531,2026-07-02T17:09:59.049Z,untracked,untracked,c31ac56d772f7061c8b42f0ee96063b7a94a4859,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/pip/_vendor/idna/LICENSE.md,md,workers,workers,1541,2026-07-02T17:09:59.052Z,untracked,untracked,256ba90cd91190a6c980bd44663dc51c201c14d3,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/pip/_vendor/urllib3/LICENSE.txt,txt,workers,workers,1093,2026-07-02T17:09:59.068Z,untracked,untracked,e6183d0276b26c5b87aecccf8d0d5bcd7b1148d4,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/pip/_vendor/vendor.txt,txt,workers,workers,316,2026-07-02T17:09:59.047Z,untracked,untracked,4e85aef47935e7d4b15eb3de633d68cb43bc7069,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/pluggy-1.6.0.dist-info/top_level.txt,txt,workers,workers,7,2026-05-21T16:13:24.323Z,untracked,untracked,11bdb5c1f5fcdd91af5d587c352039cb8476af49,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/pycparser-3.0.dist-info/top_level.txt,txt,workers,workers,10,2026-07-04T01:42:43.380Z,untracked,untracked,dc1c9e101ad9ccd943b359338ef42c342ebc84a1,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/pygments-2.20.0.dist-info/entry_points.txt,txt,workers,workers,53,2026-06-11T22:17:36.290Z,untracked,untracked,15498e35f53320bd5e1de176928daabf26be0109,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/pyhwp-0.1b15.dist-info/entry_points.txt,txt,workers,workers,193,2026-07-04T01:42:43.523Z,untracked,untracked,9ff321ec9687745fce7517ef7d7f3ae6dcdd193c,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/pyhwp-0.1b15.dist-info/top_level.txt,txt,workers,workers,5,2026-07-04T01:42:43.524Z,untracked,untracked,417db3549c689866b99b2236bca96a67f818d039,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/pymupdf-1.28.0.dist-info/README.md,md,workers,workers,25223,2026-07-04T10:38:48.174Z,untracked,untracked,ecd7abab4393d17521ddd680b4a0e9f929e3bcb9,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/pymupdf-1.28.0.dist-info/entry_points.txt,txt,workers,workers,51,2026-07-04T10:38:48.175Z,untracked,untracked,e77510ee058d3a99880482c6a144814e2aaadeaa,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/pyparsing/ai/best_practices.md,md,workers,workers,8472,2026-07-04T08:02:37.001Z,untracked,untracked,94aa52d8f42579e90ddff66d53efc1626f27ff41,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/pypdfium2-4.30.0.dist-info/Apache-2.0.txt,txt,workers,workers,11358,2026-07-02T17:10:08.139Z,untracked,untracked,d645695673349e3947e8e5ae42332d0ac3164cd7,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/pypdfium2-4.30.0.dist-info/BSD-3-Clause.txt,txt,workers,workers,1459,2026-07-02T17:10:08.139Z,untracked,untracked,7baa27a311ec3d9924a4e2e50451b64d97947656,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/pypdfium2-4.30.0.dist-info/CC-BY-4.0.txt,txt,workers,workers,14527,2026-07-02T17:10:08.139Z,untracked,untracked,49ce653bfc366fab544037dd1db759c9bb4c502b,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/pypdfium2-4.30.0.dist-info/LicenseRef-PdfiumThirdParty.txt,txt,workers,workers,43950,2026-07-02T17:10:08.140Z,untracked,untracked,5c61f6d7b941ce3bad0b075e6c4a14d100e9d7de,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/pypdfium2-4.30.0.dist-info/entry_points.txt,txt,workers,workers,58,2026-07-02T17:10:08.140Z,untracked,untracked,83b9215b533d561afd9a1e06b8b49779f3588054,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/pypdfium2-4.30.0.dist-info/top_level.txt,txt,workers,workers,24,2026-07-02T17:10:08.140Z,untracked,untracked,c1770ae20732c63935c70ab4abfc737c0d468e2c,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/pytest-8.4.2.dist-info/entry_points.txt,txt,workers,workers,77,2026-06-11T22:17:36.057Z,untracked,untracked,192205dfa5fda066e479ba073379747ae0abbba5,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/pytest-8.4.2.dist-info/top_level.txt,txt,workers,workers,18,2026-06-11T22:17:36.057Z,untracked,untracked,3084ae51ecc94b5979ae9075ebb0e08fbda8bdbd,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/python_docx-1.2.0.dist-info/top_level.txt,txt,workers,workers,5,2026-06-11T22:17:36.019Z,untracked,untracked,ccaf8d72843d81c4b037e03667ba3aaf525d2bfb,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/python_dotenv-1.2.2.dist-info/entry_points.txt,txt,workers,workers,47,2026-05-21T16:13:24.303Z,untracked,untracked,0a8682329417cc65dc220a0a7ec7a8efb1f221e4,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/python_dotenv-1.2.2.dist-info/top_level.txt,txt,workers,workers,7,2026-05-21T16:13:24.303Z,untracked,untracked,fe7c01aa90e2b2c3c1794c9e1c00aaa360b25358,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/python_multipart-0.0.32.dist-info/licenses/LICENSE.txt,txt,workers,workers,11358,2026-06-11T22:17:35.831Z,untracked,untracked,d645695673349e3947e8e5ae42332d0ac3164cd7,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/python_pptx-1.0.2.dist-info/top_level.txt,txt,workers,workers,5,2026-07-03T04:24:55.887Z,untracked,untracked,b6bc7493e05e9abc4c9e5beea49e80db9c459248,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/pyyaml-6.0.3.dist-info/top_level.txt,txt,workers,workers,11,2026-06-11T22:17:35.857Z,untracked,untracked,e6475e911f628412049bc4090d86f23ac403adde,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/red_black_tree_mod-1.22.dist-info/top_level.txt,txt,workers,workers,37,2026-07-04T08:02:36.935Z,untracked,untracked,fe5e4875c14dd82f0be9579dbf60fae2d57b8fa8,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/reportlab-4.5.1.dist-info/top_level.txt,txt,workers,workers,10,2026-06-11T22:17:36.431Z,untracked,untracked,5bf8348002f59523ce0a8068c0c0340499e61d7b,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/reportlab/fonts/00readme.txt,txt,workers,workers,318,2026-06-11T22:17:35.845Z,untracked,untracked,08d545a8666ee2f1943071171b258c6a2ac886c6,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/reportlab/fonts/DarkGarden-changelog.txt,txt,workers,workers,504,2026-06-11T22:17:35.845Z,untracked,untracked,48b3b52ccdbbd1262e8e728ad06ecfdec5b0f6e9,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/reportlab/fonts/DarkGarden-copying-gpl.txt,txt,workers,workers,17976,2026-06-11T22:17:35.845Z,untracked,untracked,e77696ae8ddfea61c8da89bcfa4494707d67cad2,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/reportlab/fonts/DarkGarden-copying.txt,txt,workers,workers,1318,2026-06-11T22:17:35.845Z,untracked,untracked,38cad8932ed392f7a991d60ea8ac6fcfa61af6f2,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/reportlab/fonts/DarkGarden-readme.txt,txt,workers,workers,4122,2026-06-11T22:17:35.866Z,untracked,untracked,ceeeb1033aebd294045f836ef37d4d0e05b395c4,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/reportlab/fonts/bitstream-vera-license.txt,txt,workers,workers,5954,2026-06-11T22:17:36.154Z,untracked,untracked,e651be1c4fe958e06fd7d7a2e79b3e7c2cb70a8e,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/rtfde-0.1.2.2.dist-info/top_level.txt,txt,workers,workers,6,2026-07-04T08:02:37.204Z,untracked,untracked,52da9059023e93d9fa9b6fd1a6502a486fa87122,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/six-1.17.0.dist-info/top_level.txt,txt,workers,workers,4,2026-07-04T01:43:18.320Z,untracked,untracked,ffe2fce498955b628014618b28c6bcf152466a4a,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/soupsieve-2.8.4.dist-info/licenses/LICENSE.md,md,workers,workers,1096,2026-07-04T08:02:36.984Z,untracked,untracked,128c5342c81d4986cba6d118a41e402d7b676996,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/starlette-1.3.0.dist-info/licenses/LICENSE.md,md,workers,workers,1518,2026-06-11T22:17:35.929Z,untracked,untracked,d16a60ec5b9963ef86b35a52ac92227014618e6c,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/tzlocal-5.4.4.dist-info/licenses/LICENSE.txt,txt,workers,workers,1060,2026-07-04T08:02:36.979Z,untracked,untracked,9be1d2fe595ad46b738cb22c44ed5eb559c29e82,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/tzlocal-5.4.4.dist-info/top_level.txt,txt,workers,workers,8,2026-07-04T08:02:36.979Z,untracked,untracked,cd5e9b12a4b82987a0ff1fce5edc6144d4cf40b2,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/uvicorn-0.49.0.dist-info/entry_points.txt,txt,workers,workers,46,2026-06-11T22:17:35.910Z,untracked,untracked,4b00fcb60173c5497fb24839da1837e8bdbfd98c,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/uvicorn-0.49.0.dist-info/licenses/LICENSE.md,md,workers,workers,1526,2026-06-11T22:17:35.910Z,untracked,untracked,a6bba14552c7673a7db57a5750ddb06508264273,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/uvloop-0.22.1.dist-info/top_level.txt,txt,workers,workers,7,2026-06-11T22:17:36.328Z,untracked,untracked,99d47169df5668e3ecc365e7792595e5333d7eb5,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/watchfiles-1.2.0.dist-info/entry_points.txt,txt,workers,workers,48,2026-06-11T22:17:36.070Z,untracked,untracked,51642969b76b6d4a8c0e9437a0ddae58772e835b,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/websockets-16.0.dist-info/entry_points.txt,txt,workers,workers,51,2026-06-11T22:17:35.843Z,untracked,untracked,60cd61ca0074591bf4dd607f11ee22310a3daab4,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/websockets-16.0.dist-info/top_level.txt,txt,workers,workers,11,2026-06-11T22:17:35.844Z,untracked,untracked,14774b465e97f655dbcaa60d97c8a9aa72e7d51b,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/xlsxwriter-3.2.9.dist-info/LICENSE.txt,txt,workers,workers,1349,2026-07-03T04:24:55.716Z,untracked,untracked,e1e6c8a50f5dbc0916f417a5c3605e4a980ae926,reviewable
workers/ingestion/.venv/lib/python3.14/site-packages/xlsxwriter-3.2.9.dist-info/top_level.txt,txt,workers,workers,11,2026-07-03T04:24:55.717Z,untracked,untracked,450cd81d4bb1fd93e581dc7631c06704ca9d934d,reviewable
workers/ingestion/README.md,md,workers,workers,239,2026-06-11T13:33:07.698Z,2026-06-11,clean,a2ed389cef7d479e1a136e862e0684a871d0fca3,reviewable
workers/ingestion/amic_vault_ingestion.egg-info/SOURCES.txt,txt,workers,workers,951,2026-07-04T08:02:35.105Z,untracked,untracked,c3464aa9928baf03669b21756286e27aebc429d3,reviewable
workers/ingestion/amic_vault_ingestion.egg-info/dependency_links.txt,txt,workers,workers,1,2026-07-04T08:02:35.103Z,untracked,untracked,8b137891791fe96927ad78e64b0aad7bded08bdc,reviewable
workers/ingestion/amic_vault_ingestion.egg-info/requires.txt,txt,workers,workers,295,2026-07-04T08:02:35.103Z,untracked,untracked,ff0003b005f9a91b747142a11c27c89b3187bd2d,reviewable
workers/ingestion/amic_vault_ingestion.egg-info/top_level.txt,txt,workers,workers,4,2026-07-04T08:02:35.103Z,untracked,untracked,b80f0bd60822d4fa4893de455958ef32f6c521bf,reviewable
